timestamp,user,event_type,ip,source,asset,severity,device
2026-03-14T08:08:55.117479,emp_103,connection_attempt,10.0.46.254,FIREWALL,monitoring-server,low,trading-workstation-003
2026-03-14T08:10:13.911892,emp_115,mfa_attempt,10.1.30.9,IAM,auth-server,low,risk-terminal-015
2026-03-14T08:10:19.094614,emp_124,connection_attempt,10.1.103.136,FIREWALL,monitoring-server,low,finance-laptop-024
2026-03-14T08:11:58.113723,emp_131,file_download,10.0.152.174,APP,audit-db,low,finance-laptop-031
2026-03-14T08:13:23.972942,emp_124,file_access,10.1.179.78,EDR,payments-db,medium,finance-laptop-024
2026-03-14T08:14:04.699929,emp_136,file_download,10.2.182.132,APP,hr-db,low,trading-workstation-036
2026-03-14T08:14:14.660582,emp_112,login_success,10.0.234.46,IAM,auth-server,low,risk-terminal-012
2026-03-14T08:15:36.608321,emp_118,connection_attempt,10.1.86.162,FIREWALL,trading-engine,low,security-workstation-018
2026-03-14T08:15:46.514588,emp_129,database_query,10.1.134.115,APP,customer-db,low,finance-laptop-029
2026-03-14T08:16:39.613590,emp_114,file_access,10.1.98.194,EDR,hr-desktop-014,low,hr-desktop-014
2026-03-14T08:17:24.785690,emp_120,file_access,10.0.249.149,EDR,security-workstation-020,low,security-workstation-020
2026-03-14T08:18:50.232295,emp_118,data_access,10.0.10.98,APP,compliance-db,low,security-workstation-018
2026-03-14T08:19:23.395403,emp_103,process_start,10.2.33.7,EDR,trading-workstation-003,low,trading-workstation-003
2026-03-14T08:20:48.877692,emp_107,login_success,10.1.161.223,IAM,auth-server,low,security-workstation-007
2026-03-14T08:21:12.021963,emp_148,blocked_ip,10.0.118.199,FIREWALL,auth-server,high,trading-workstation-048
2026-03-14T08:21:19.557708,emp_136,file_access,10.1.81.53,EDR,trading-workstation-036,low,trading-workstation-036
2026-03-14T08:21:35.538567,emp_130,file_access,10.2.131.165,EDR,security-workstation-030,low,security-workstation-030
2026-03-14T08:21:50.944949,emp_114,file_download,10.0.163.22,APP,risk-db,low,hr-desktop-014
2026-03-14T08:22:13.306929,emp_127,login_success,10.2.219.164,IAM,auth-server,low,trading-workstation-027
2026-03-14T08:22:31.336888,emp_136,file_access,10.2.251.33,EDR,trading-workstation-036,low,trading-workstation-036
2026-03-14T08:22:31.983592,emp_142,password_change,10.1.154.181,IAM,auth-server,low,risk-terminal-042
2026-03-14T08:23:20.168718,emp_103,process_start,10.0.24.53,EDR,trading-workstation-003,low,trading-workstation-003
2026-03-14T08:23:59.659814,emp_115,password_change,10.2.131.23,IAM,auth-server,low,risk-terminal-015
2026-03-14T08:24:54.855866,emp_112,mfa_attempt,10.1.11.87,IAM,auth-server,low,risk-terminal-012
2026-03-14T08:25:25.552924,emp_136,process_start,10.0.16.234,EDR,trading-workstation-036,low,trading-workstation-036
2026-03-14T08:26:39.514076,emp_141,login_success,10.0.81.168,IAM,auth-server,low,risk-terminal-041
2026-03-14T08:28:00.982456,emp_101,file_download,10.2.180.190,APP,trading-db,low,hr-desktop-001
2026-03-14T08:28:04.082961,emp_137,process_start,10.1.124.201,EDR,security-workstation-037,low,security-workstation-037
2026-03-14T08:28:06.435875,emp_108,connection_attempt,10.1.246.194,FIREWALL,dns-server,low,trading-workstation-008
2026-03-14T08:29:02.500384,emp_130,connection_attempt,10.1.113.204,FIREWALL,internal-api,low,security-workstation-030
2026-03-14T08:29:21.810698,emp_115,password_change,10.2.166.145,IAM,auth-server,low,risk-terminal-015
2026-03-14T08:30:09.399097,emp_144,process_start,10.2.190.132,EDR,hr-desktop-044,low,hr-desktop-044
2026-03-14T08:30:57.506421,emp_109,connection_attempt,10.0.76.34,FIREWALL,backup-server,low,trading-workstation-009
2026-03-14T08:33:25.903949,emp_130,mfa_attempt,10.0.23.42,IAM,auth-server,low,security-workstation-030
2026-03-14T08:33:35.786292,emp_116,password_change,10.2.152.59,IAM,auth-server,low,trading-workstation-016
2026-03-14T08:34:03.633913,emp_122,connection_attempt,10.2.231.252,FIREWALL,file-server,low,trading-workstation-022
2026-03-14T08:34:14.260893,emp_128,password_change,10.0.6.246,IAM,auth-server,low,risk-terminal-028
2026-03-14T08:34:59.493731,emp_127,process_start,10.0.137.139,EDR,trading-workstation-027,low,trading-workstation-027
2026-03-14T08:35:48.413148,emp_122,data_access,10.0.94.170,APP,customer-db,low,trading-workstation-022
2026-03-14T08:36:01.208161,emp_144,mfa_attempt,10.2.251.241,IAM,auth-server,low,hr-desktop-044
2026-03-14T08:36:53.682446,emp_127,process_start,10.1.144.40,EDR,trading-workstation-027,low,trading-workstation-027
2026-03-14T08:36:53.938295,emp_141,file_access,10.1.91.63,EDR,risk-terminal-041,low,risk-terminal-041
2026-03-14T08:37:39.554493,emp_133,connection_attempt,10.0.15.70,FIREWALL,internal-api,low,hr-desktop-033
2026-03-14T08:38:15.333217,emp_145,file_access,10.0.129.115,EDR,hr-desktop-045,low,hr-desktop-045
2026-03-14T08:38:33.427372,emp_116,connection_attempt,10.2.114.20,FIREWALL,auth-server,low,trading-workstation-016
2026-03-14T08:39:07.614660,emp_140,connection_attempt,10.0.241.143,FIREWALL,payments-server,low,security-workstation-040
2026-03-14T08:39:21.230603,emp_111,file_download,10.2.53.157,APP,customer-db,low,risk-terminal-011
2026-03-14T08:39:22.583767,emp_105,file_access,10.2.4.155,EDR,finance-laptop-005,low,finance-laptop-005
2026-03-14T08:40:17.292387,emp_118,login_success,10.1.8.136,IAM,auth-server,low,security-workstation-018
2026-03-14T08:40:42.866326,emp_144,mfa_attempt,10.2.254.231,IAM,auth-server,low,hr-desktop-044
2026-03-14T08:41:41.160630,emp_118,database_query,10.1.249.153,APP,customer-db,low,security-workstation-018
2026-03-14T08:42:24.728181,emp_104,mfa_attempt,10.0.66.28,IAM,auth-server,high,hr-desktop-004
2026-03-14T08:43:01.840756,emp_109,process_start,10.0.49.152,EDR,trading-workstation-009,low,trading-workstation-009
2026-03-14T08:44:26.274055,emp_106,file_access,10.2.64.113,EDR,finance-laptop-006,low,finance-laptop-006
2026-03-14T08:44:29.556103,emp_112,password_change,10.0.100.168,IAM,auth-server,low,risk-terminal-012
2026-03-14T08:45:27.828269,emp_138,file_access,10.2.18.58,EDR,finance-laptop-038,low,finance-laptop-038
2026-03-14T08:45:46.121339,emp_126,process_start,10.0.162.211,EDR,trading-workstation-026,low,trading-workstation-026
2026-03-14T08:46:03.976665,emp_107,mfa_attempt,10.1.178.153,IAM,auth-server,low,security-workstation-007
2026-03-14T08:46:33.626306,emp_120,mfa_attempt,10.2.222.231,IAM,auth-server,low,security-workstation-020
2026-03-14T08:47:00.563283,emp_140,password_change,10.0.148.41,IAM,auth-server,low,security-workstation-040
2026-03-14T08:47:52.522302,emp_106,data_access,10.2.50.183,APP,payments-db,low,finance-laptop-006
2026-03-14T08:47:58.644183,emp_109,process_start,10.1.177.189,EDR,trading-workstation-009,low,trading-workstation-009
2026-03-14T08:48:47.308550,emp_145,file_access,10.1.235.140,EDR,hr-desktop-045,low,hr-desktop-045
2026-03-14T08:49:40.326478,emp_114,connection_attempt,10.1.152.39,FIREWALL,dns-server,low,hr-desktop-014
2026-03-14T08:49:52.417005,emp_129,data_access,10.2.244.66,APP,trading-db,low,finance-laptop-029
2026-03-14T08:52:16.751026,emp_131,connection_attempt,10.1.31.73,FIREWALL,web-server,low,finance-laptop-031
2026-03-14T08:52:40.255649,emp_131,password_change,10.1.223.111,IAM,auth-server,low,finance-laptop-031
2026-03-14T08:53:47.439752,emp_148,login_success,10.1.87.170,IAM,auth-server,low,trading-workstation-048
2026-03-14T08:55:43.686647,emp_148,file_access,10.2.219.254,EDR,trading-workstation-048,low,trading-workstation-048
2026-03-14T08:56:04.116598,emp_143,login_success,10.2.14.39,IAM,auth-server,low,hr-desktop-043
2026-03-14T08:56:50.562343,emp_129,connection_attempt,10.2.149.14,FIREWALL,dns-server,low,finance-laptop-029
2026-03-14T08:57:21.619900,emp_118,database_query,10.0.87.63,APP,hr-db,low,security-workstation-018
2026-03-14T08:57:37.321995,emp_111,data_access,10.2.36.64,APP,trading-db,low,risk-terminal-011
2026-03-14T08:57:42.298667,emp_130,connection_attempt,10.1.223.67,FIREWALL,backup-server,low,security-workstation-030
2026-03-14T09:00:18.513772,emp_122,login_success,10.0.29.105,IAM,auth-server,low,trading-workstation-022
2026-03-14T09:01:23.997108,emp_115,process_start,10.2.185.237,EDR,risk-terminal-015,low,risk-terminal-015
2026-03-14T09:01:41.491885,emp_146,password_change,10.2.72.56,IAM,auth-server,low,finance-laptop-046
2026-03-14T09:03:05.440981,emp_140,process_start,10.0.85.50,EDR,security-workstation-040,low,security-workstation-040
2026-03-14T09:03:07.125442,emp_116,connection_attempt,10.1.13.85,FIREWALL,auth-server,low,trading-workstation-016
2026-03-14T09:03:36.168744,emp_118,connection_attempt,10.2.192.117,FIREWALL,monitoring-server,low,security-workstation-018
2026-03-14T09:04:19.745858,emp_103,mfa_attempt,10.1.53.2,IAM,auth-server,low,trading-workstation-003
2026-03-14T09:04:23.827290,emp_129,file_access,10.0.114.159,EDR,finance-laptop-029,low,finance-laptop-029
2026-03-14T09:05:05.407148,emp_128,password_change,10.2.154.73,IAM,auth-server,low,risk-terminal-028
2026-03-14T09:05:11.499737,emp_131,file_access,10.1.231.58,EDR,finance-laptop-031,low,finance-laptop-031
2026-03-14T09:05:12.384214,emp_113,login_success,10.2.35.71,IAM,auth-server,low,finance-laptop-013
2026-03-14T09:06:39.677092,emp_148,mfa_attempt,10.0.48.206,IAM,auth-server,low,trading-workstation-048
2026-03-14T09:06:45.878225,emp_126,mfa_attempt,101.135.167.253,IAM,auth-server,medium,trading-workstation-026
2026-03-14T09:07:40.406162,emp_123,connection_attempt,10.0.211.102,FIREWALL,backup-server,low,hr-desktop-023
2026-03-14T09:08:23.244810,emp_115,login_success,10.0.108.246,IAM,auth-server,low,risk-terminal-015
2026-03-14T09:08:40.371140,emp_126,data_access,10.0.203.53,APP,compliance-db,low,trading-workstation-026
2026-03-14T09:09:32.372588,emp_140,process_start,10.2.173.227,EDR,security-workstation-040,low,security-workstation-040
2026-03-14T09:10:10.361035,emp_111,login_success,10.1.34.252,IAM,auth-server,low,risk-terminal-011
2026-03-14T09:10:33.415117,emp_107,mfa_attempt,10.0.39.176,IAM,auth-server,low,security-workstation-007
2026-03-14T09:11:55.848038,emp_103,login_success,10.2.196.155,IAM,auth-server,low,trading-workstation-003
2026-03-14T09:12:31.694873,emp_116,connection_attempt,10.1.64.153,FIREWALL,web-server,low,trading-workstation-016
2026-03-14T09:13:56.536321,emp_104,password_change,10.0.224.134,IAM,auth-server,low,hr-desktop-004
2026-03-14T09:15:19.692115,emp_108,process_start,10.1.195.248,EDR,trading-workstation-008,low,trading-workstation-008
2026-03-14T09:16:09.332695,emp_144,connection_attempt,10.0.1.16,FIREWALL,internal-api,medium,unknown
2026-03-14T09:16:16.919794,emp_106,process_start,10.1.223.123,EDR,finance-laptop-006,low,finance-laptop-006
2026-03-14T09:17:10.599226,emp_139,file_access,10.0.211.67,EDR,finance-laptop-039,low,finance-laptop-039
2026-03-14T09:17:59.851655,emp_140,connection_attempt,10.1.44.127,FIREWALL,file-server,low,security-workstation-040
2026-03-14T09:18:47.332695,emp_144,port_scan,10.0.1.16,FIREWALL,auth-server,high,unknown
2026-03-14T09:19:58.362506,emp_139,file_access,10.2.195.31,EDR,finance-laptop-039,low,finance-laptop-039
2026-03-14T09:21:48.920037,emp_116,script_execution,10.1.140.168,EDR,trading-workstation-016,medium,trading-workstation-016
2026-03-14T09:22:03.961191,emp_114,process_start,10.1.202.140,EDR,hr-desktop-014,low,hr-desktop-014
2026-03-14T09:23:07.307866,emp_142,database_query,10.0.137.8,APP,risk-db,low,risk-terminal-042
2026-03-14T09:23:17.553982,emp_132,file_access,10.2.201.50,EDR,security-workstation-032,low,security-workstation-032
2026-03-14T09:24:15.002073,emp_128,connection_attempt,10.2.51.191,FIREWALL,email-server,low,risk-terminal-028
2026-03-14T09:24:56.937978,emp_146,file_access,10.0.167.7,EDR,finance-laptop-046,low,finance-laptop-046
2026-03-14T09:26:50.156972,emp_124,file_access,10.0.99.77,EDR,finance-laptop-024,low,finance-laptop-024
2026-03-14T09:29:45.032780,emp_137,file_access,10.2.31.121,EDR,security-workstation-037,low,security-workstation-037
2026-03-14T09:33:07.467655,emp_121,password_change,10.1.119.2,IAM,auth-server,low,hr-desktop-021
2026-03-14T09:35:45.454882,emp_133,mfa_attempt,10.1.83.194,IAM,auth-server,low,hr-desktop-033
2026-03-14T09:36:16.607192,emp_117,login_success,10.1.16.33,IAM,auth-server,low,risk-terminal-017
2026-03-14T09:37:09.271948,emp_135,script_execution,10.2.33.190,EDR,security-workstation-035,high,security-workstation-035
2026-03-14T09:37:20.113641,emp_117,mfa_attempt,10.0.35.47,IAM,auth-server,low,risk-terminal-017
2026-03-14T09:37:56.193189,emp_121,file_download,10.1.105.180,APP,hr-db,low,hr-desktop-021
2026-03-14T09:38:02.827826,emp_137,data_access,10.2.201.171,APP,hr-db,low,security-workstation-037
2026-03-14T09:38:12.914058,emp_134,mfa_attempt,10.2.226.206,IAM,auth-server,low,security-workstation-034
2026-03-14T09:38:21.978469,emp_113,file_download,10.0.186.116,APP,audit-db,low,finance-laptop-013
2026-03-14T09:41:24.185248,emp_110,password_change,10.0.63.42,IAM,auth-server,low,risk-terminal-010
2026-03-14T09:42:09.899490,emp_137,data_access,10.0.217.119,APP,payments-db,low,security-workstation-037
2026-03-14T09:43:04.002833,emp_143,file_access,10.2.1.203,EDR,hr-desktop-043,low,hr-desktop-043
2026-03-14T09:43:25.190071,emp_150,file_download,10.0.59.167,APP,audit-db,low,hr-desktop-050
2026-03-14T09:43:37.409522,emp_121,password_change,10.2.180.158,IAM,auth-server,low,hr-desktop-021
2026-03-14T09:45:33.839281,emp_105,connection_attempt,10.1.228.85,FIREWALL,backup-server,low,finance-laptop-005
2026-03-14T09:53:02.907892,emp_107,connection_attempt,10.2.69.208,FIREWALL,auth-server,low,security-workstation-007
2026-03-14T09:53:18.035902,emp_105,file_download,10.1.209.124,APP,risk-db,low,finance-laptop-005
2026-03-14T09:53:31.687164,emp_124,login_success,10.2.254.243,IAM,auth-server,low,finance-laptop-024
2026-03-14T09:53:43.483530,emp_101,mfa_attempt,10.1.177.109,IAM,auth-server,low,hr-desktop-001
2026-03-14T09:54:18.737907,emp_136,connection_attempt,10.1.33.251,FIREWALL,payments-server,low,trading-workstation-036
2026-03-14T09:54:34.708276,emp_108,file_download,10.0.52.218,APP,trading-db,low,trading-workstation-008
2026-03-14T09:54:44.818852,emp_149,database_query,10.0.223.217,APP,risk-db,low,finance-laptop-049
2026-03-14T09:56:38.789964,emp_111,database_query,10.1.36.142,APP,compliance-db,low,risk-terminal-011
2026-03-14T09:57:15.713213,emp_144,data_access,10.2.229.113,APP,core-banking-db,low,hr-desktop-044
2026-03-14T09:58:37.324186,emp_124,connection_attempt,10.2.125.161,FIREWALL,trading-engine,low,finance-laptop-024
2026-03-14T09:58:44.484885,emp_147,connection_attempt,10.2.229.218,FIREWALL,internal-api,low,security-workstation-047
2026-03-14T09:58:58.545951,emp_133,process_start,10.0.178.89,EDR,hr-desktop-033,low,hr-desktop-033
2026-03-14T09:59:13.994568,emp_140,password_change,10.2.170.246,IAM,auth-server,low,security-workstation-040
2026-03-14T09:59:40.765347,emp_116,connection_attempt,10.1.227.65,FIREWALL,web-server,low,trading-workstation-016
2026-03-14T10:00:47.807705,emp_115,connection_attempt,10.2.33.171,FIREWALL,backup-server,low,risk-terminal-015
2026-03-14T10:01:12.388872,emp_140,mfa_attempt,10.2.77.15,IAM,auth-server,low,security-workstation-040
2026-03-14T10:03:07.616513,emp_126,file_access,10.1.216.113,EDR,trading-workstation-026,low,trading-workstation-026
2026-03-14T10:03:14.122356,emp_116,password_change,10.2.125.93,IAM,auth-server,low,trading-workstation-016
2026-03-14T10:03:18.466243,emp_142,process_start,10.2.127.69,EDR,risk-terminal-042,low,risk-terminal-042
2026-03-14T10:03:47.327006,emp_102,connection_attempt,10.1.121.224,FIREWALL,web-server,low,risk-terminal-002
2026-03-14T10:04:17.933999,emp_140,mfa_attempt,10.0.52.99,IAM,auth-server,low,security-workstation-040
2026-03-14T10:04:25.205101,emp_101,file_access,10.2.11.218,EDR,hr-desktop-001,low,hr-desktop-001
2026-03-14T10:05:07.767904,emp_135,login_success,10.1.251.55,IAM,auth-server,low,security-workstation-035
2026-03-14T10:05:32.793022,emp_146,password_change,10.1.70.61,IAM,auth-server,low,finance-laptop-046
2026-03-14T10:05:40.080748,emp_150,file_access,10.0.135.118,EDR,hr-desktop-050,low,hr-desktop-050
2026-03-14T10:06:32.430284,emp_146,login_success,10.2.118.34,IAM,auth-server,low,finance-laptop-046
2026-03-14T10:07:35.436059,emp_139,process_start,10.0.138.57,EDR,finance-laptop-039,low,finance-laptop-039
2026-03-14T10:07:49.561973,emp_108,database_query,10.1.110.162,APP,payments-db,low,trading-workstation-008
2026-03-14T10:08:10.655766,emp_148,password_change,10.1.25.53,IAM,auth-server,low,trading-workstation-048
2026-03-14T10:09:47.031444,emp_139,connection_attempt,10.2.228.13,FIREWALL,monitoring-server,low,finance-laptop-039
2026-03-14T10:11:09.871798,emp_103,connection_attempt,10.0.41.90,FIREWALL,backup-server,low,trading-workstation-003
2026-03-14T10:11:37.294645,emp_147,database_query,10.0.25.81,APP,core-banking-db,low,security-workstation-047
2026-03-14T10:12:45.465291,emp_129,process_start,10.2.45.198,EDR,finance-laptop-029,low,finance-laptop-029
2026-03-14T10:14:56.616191,emp_112,process_start,10.1.34.137,EDR,risk-terminal-012,low,risk-terminal-012
2026-03-14T10:15:00.507866,emp_118,file_download,10.1.69.137,APP,trading-db,low,security-workstation-018
2026-03-14T10:15:28.352520,emp_116,connection_attempt,10.2.139.143,FIREWALL,internal-api,low,trading-workstation-016
2026-03-14T10:17:09.588178,emp_128,connection_attempt,10.2.214.3,FIREWALL,trading-engine,low,risk-terminal-028
2026-03-14T10:17:56.355915,emp_124,database_query,10.0.89.10,APP,compliance-db,low,finance-laptop-024
2026-03-14T10:20:22.398570,emp_150,database_query,10.1.74.177,APP,risk-db,low,hr-desktop-050
2026-03-14T10:20:35.820933,emp_134,password_change,10.2.109.121,IAM,auth-server,low,security-workstation-034
2026-03-14T10:21:04.570633,emp_129,blocked_ip,10.1.61.127,FIREWALL,dns-server,medium,finance-laptop-029
2026-03-14T10:22:07.109494,emp_126,data_access,10.2.185.124,APP,audit-db,low,trading-workstation-026
2026-03-14T10:22:21.809423,emp_137,process_start,10.2.169.29,EDR,security-workstation-037,low,security-workstation-037
2026-03-14T10:22:49.707469,emp_143,database_query,10.2.225.98,APP,core-banking-db,low,hr-desktop-043
2026-03-14T10:23:12.423203,emp_132,mfa_attempt,10.0.155.204,IAM,auth-server,low,security-workstation-032
2026-03-14T10:24:44.826994,emp_119,mfa_attempt,10.2.10.142,IAM,auth-server,low,trading-workstation-019
2026-03-14T10:24:53.724016,emp_113,data_access,10.2.121.134,APP,customer-db,low,finance-laptop-013
2026-03-14T10:25:06.435661,emp_108,password_change,10.0.67.224,IAM,auth-server,low,trading-workstation-008
2026-03-14T10:26:03.352543,emp_123,login_success,10.1.233.227,IAM,auth-server,low,hr-desktop-023
2026-03-14T10:28:16.886405,emp_149,database_query,78.86.71.70,APP,payments-db,high,finance-laptop-049
2026-03-14T10:28:24.912876,emp_134,file_download,10.1.147.184,APP,hr-db,low,security-workstation-034
2026-03-14T10:28:40.714605,emp_105,file_access,10.0.51.156,EDR,finance-laptop-005,low,finance-laptop-005
2026-03-14T10:29:41.556499,emp_136,connection_attempt,10.1.220.48,FIREWALL,trading-engine,low,trading-workstation-036
2026-03-14T10:29:53.203448,emp_119,mfa_attempt,10.0.155.71,IAM,auth-server,low,trading-workstation-019
2026-03-14T10:30:08.405302,emp_142,file_access,10.2.126.67,EDR,risk-terminal-042,low,risk-terminal-042
2026-03-14T10:30:40.795993,emp_120,database_query,10.0.155.21,APP,risk-db,low,security-workstation-020
2026-03-14T10:31:06.698592,emp_148,login_success,10.0.57.100,IAM,auth-server,low,trading-workstation-048
2026-03-14T10:35:37.422127,emp_118,file_access,10.1.108.252,EDR,security-workstation-018,low,security-workstation-018
2026-03-14T10:35:58.950846,emp_102,connection_attempt,10.2.250.234,FIREWALL,backup-server,low,risk-terminal-002
2026-03-14T10:36:41.006934,emp_105,file_access,10.0.82.223,EDR,finance-laptop-005,low,finance-laptop-005
2026-03-14T10:38:40.968639,emp_115,process_start,10.1.204.11,EDR,risk-terminal-015,low,risk-terminal-015
2026-03-14T10:39:35.023555,emp_110,file_access,10.1.68.104,EDR,risk-terminal-010,low,risk-terminal-010
2026-03-14T10:41:42.390582,emp_131,password_change,10.1.181.105,IAM,auth-server,low,finance-laptop-031
2026-03-14T10:43:37.945171,emp_133,connection_attempt,10.1.165.44,FIREWALL,backup-server,low,hr-desktop-033
2026-03-14T10:44:36.438677,emp_120,password_change,10.0.67.137,IAM,auth-server,low,security-workstation-020
2026-03-14T10:44:57.777267,emp_115,file_access,10.0.167.215,EDR,risk-terminal-015,low,risk-terminal-015
2026-03-14T10:45:42.110428,emp_150,mfa_attempt,10.1.251.104,IAM,auth-server,low,hr-desktop-050
2026-03-14T10:47:12.054994,emp_148,connection_attempt,10.1.5.216,FIREWALL,auth-server,low,trading-workstation-048
2026-03-14T10:47:50.325919,emp_150,data_access,10.2.141.55,APP,compliance-db,low,hr-desktop-050
2026-03-14T10:48:21.217143,emp_120,data_access,10.0.144.116,APP,hr-db,low,security-workstation-020
2026-03-14T10:48:35.952424,emp_126,data_access,10.2.217.231,APP,trading-db,low,trading-workstation-026
2026-03-14T10:49:17.054306,emp_128,login_success,10.2.66.56,IAM,auth-server,low,risk-terminal-028
2026-03-14T10:49:57.304771,emp_136,file_access,10.1.221.148,EDR,trading-workstation-036,low,trading-workstation-036
2026-03-14T10:50:01.703675,emp_128,database_query,10.2.175.47,APP,hr-db,low,risk-terminal-028
2026-03-14T10:50:08.451259,emp_136,file_access,10.0.119.41,EDR,trading-workstation-036,low,trading-workstation-036
2026-03-14T10:50:44.442662,emp_105,process_start,10.2.201.181,EDR,finance-laptop-005,low,finance-laptop-005
2026-03-14T10:50:45.920248,emp_137,file_access,10.1.226.246,EDR,security-workstation-037,low,security-workstation-037
2026-03-14T10:50:48.939386,emp_135,password_change,10.0.250.109,IAM,auth-server,low,security-workstation-035
2026-03-14T10:50:52.429872,emp_114,login_success,10.1.250.9,IAM,auth-server,low,hr-desktop-014
2026-03-14T10:51:09.513905,emp_139,data_access,10.0.78.138,APP,hr-db,low,finance-laptop-039
2026-03-14T10:53:04.341336,emp_113,mfa_attempt,10.0.145.88,IAM,auth-server,low,finance-laptop-013
2026-03-14T10:53:29.294490,emp_128,process_start,10.2.130.104,EDR,risk-terminal-028,low,risk-terminal-028
2026-03-14T10:55:37.451379,emp_145,file_access,10.1.22.73,EDR,hr-desktop-045,low,hr-desktop-045
2026-03-14T11:01:08.027644,emp_148,password_change,10.0.180.66,IAM,auth-server,low,trading-workstation-048
2026-03-14T11:01:10.870196,emp_104,password_change,10.1.163.154,IAM,auth-server,low,hr-desktop-004
2026-03-14T11:01:14.564740,emp_112,password_change,10.0.255.70,IAM,auth-server,low,risk-terminal-012
2026-03-14T11:02:35.382323,emp_132,file_download,10.2.49.5,APP,payments-db,low,security-workstation-032
2026-03-14T11:04:21.502848,emp_101,database_query,10.1.218.227,APP,core-banking-db,low,hr-desktop-001
2026-03-14T11:05:05.147872,emp_123,password_change,10.0.173.114,IAM,auth-server,low,hr-desktop-023
2026-03-14T11:07:20.369601,emp_130,data_access,10.1.189.83,APP,customer-db,low,security-workstation-030
2026-03-14T11:07:31.100309,emp_137,mfa_attempt,10.1.216.102,IAM,auth-server,low,security-workstation-037
2026-03-14T11:07:59.137156,emp_128,mfa_attempt,10.2.203.78,IAM,auth-server,low,risk-terminal-028
2026-03-14T11:08:37.887370,emp_108,process_start,10.2.175.190,EDR,trading-workstation-008,low,trading-workstation-008
2026-03-14T11:09:21.784011,emp_124,connection_attempt,10.0.90.14,FIREWALL,internal-api,low,finance-laptop-024
2026-03-14T11:09:34.633147,emp_126,connection_attempt,10.2.188.54,FIREWALL,internal-api,low,trading-workstation-026
2026-03-14T11:10:10.663297,emp_148,password_change,10.2.108.252,IAM,auth-server,low,trading-workstation-048
2026-03-14T11:11:51.724821,emp_117,process_start,10.2.225.110,EDR,risk-terminal-017,low,risk-terminal-017
2026-03-14T11:15:30.528465,emp_148,connection_attempt,10.0.137.14,FIREWALL,file-server,low,trading-workstation-048
2026-03-14T11:15:40.750264,emp_146,connection_attempt,10.2.225.196,FIREWALL,auth-server,low,finance-laptop-046
2026-03-14T11:16:14.302241,emp_147,mfa_attempt,10.2.189.99,IAM,auth-server,low,security-workstation-047
2026-03-14T11:16:23.750822,emp_150,process_start,10.0.20.126,EDR,hr-desktop-050,low,hr-desktop-050
2026-03-14T11:17:55.090395,emp_110,mfa_attempt,10.0.187.179,IAM,auth-server,low,risk-terminal-010
2026-03-14T11:18:41.264379,emp_111,mfa_attempt,10.0.144.150,IAM,auth-server,low,risk-terminal-011
2026-03-14T11:19:10.820064,emp_116,connection_attempt,10.2.173.127,FIREWALL,monitoring-server,low,trading-workstation-016
2026-03-14T11:19:29.935677,emp_136,database_query,10.2.194.37,APP,core-banking-db,low,trading-workstation-036
2026-03-14T11:19:44.606359,emp_107,data_access,10.0.202.215,APP,trading-db,low,security-workstation-007
2026-03-14T11:20:47.268485,emp_149,connection_attempt,10.1.212.16,FIREWALL,trading-engine,low,finance-laptop-049
2026-03-14T11:22:07.149198,emp_116,file_access,10.2.50.231,EDR,trading-workstation-016,low,trading-workstation-016
2026-03-14T11:23:09.615184,emp_140,data_access,10.1.184.9,APP,compliance-db,low,security-workstation-040
2026-03-14T11:23:20.345857,emp_101,connection_attempt,10.0.207.231,FIREWALL,web-server,low,hr-desktop-001
2026-03-14T11:25:07.075237,emp_129,file_access,10.2.185.119,EDR,finance-laptop-029,low,finance-laptop-029
2026-03-14T11:25:46.816042,emp_148,file_download,10.2.243.174,APP,customer-db,low,trading-workstation-048
2026-03-14T11:26:47.108374,emp_141,login_success,10.1.42.173,IAM,auth-server,low,risk-terminal-041
2026-03-14T11:29:06.005641,emp_143,database_query,10.2.246.126,APP,compliance-db,low,hr-desktop-043
2026-03-14T11:29:35.301846,emp_114,connection_attempt,10.1.72.169,FIREWALL,email-server,low,hr-desktop-014
2026-03-14T11:29:42.395092,emp_122,database_query,10.0.1.44,APP,payments-db,low,trading-workstation-022
2026-03-14T11:29:57.034914,emp_113,database_query,10.0.96.236,APP,audit-db,low,finance-laptop-013
2026-03-14T11:30:08.297721,emp_124,connection_attempt,10.0.217.155,FIREWALL,payments-server,low,finance-laptop-024
2026-03-14T11:30:13.907810,emp_135,external_transfer,10.0.1.133,FIREWALL,backup-server,medium,security-workstation-035
2026-03-14T11:30:25.567274,emp_144,connection_attempt,10.2.118.207,FIREWALL,backup-server,low,hr-desktop-044
2026-03-14T11:30:29.969857,emp_142,database_query,10.1.168.131,APP,risk-db,low,risk-terminal-042
2026-03-14T11:32:49.878015,emp_125,mfa_attempt,10.2.164.84,IAM,auth-server,low,risk-terminal-025
2026-03-14T11:33:34.460233,emp_113,file_download,10.1.68.219,APP,trading-db,low,finance-laptop-013
2026-03-14T11:33:38.567495,emp_137,login_success,10.2.55.31,IAM,auth-server,low,security-workstation-037
2026-03-14T11:34:29.756398,emp_137,database_query,10.2.67.225,APP,audit-db,low,security-workstation-037
2026-03-14T11:36:12.768194,emp_147,file_download,10.0.117.11,APP,payments-db,low,security-workstation-047
