entity_id,timestamp,session_id,src_ip,dest_ip,file_path,resource,event_type,event_category,severity,hour,is_night,user_event_count,session_event_count,severity_score,high_severity_flag,ip_changed,impossible_travel_flag,sensitive_action_flag,data_exfiltration_risk,heavy_data_user_flag,has_dest_ip,file_access_flag,resource_access_flag,target_activity_score,event_type_encoded,category_encoded
ENT-007,2026-03-28 19:41:37,SES-4F60D7EE8F12,192.168.1.107,,,,process_execution,endpoint,low,19,0,475,12,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-007,2026-03-28 22:31:50,SES-4F60D7EE8F12,192.168.1.107,,,,logout,authentication,low,22,0,475,12,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-21 14:11:15,SES-6C11F27F879C,192.168.1.108,,,,login_success,authentication,low,14,0,447,9,1,0,1,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-21 14:11:36,SES-6C11F27F879C,192.168.1.108,10.0.0.1,,,user_activity,detection,info,14,0,447,9,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-21 14:12:21,SES-6C11F27F879C,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:13:22,SES-6C11F27F879C,192.168.1.108,10.0.0.20,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:13:27,SES-6C11F27F879C,192.168.1.108,,/data/legal/report_2026-03-21.xlsx,,file_access,endpoint,low,14,0,447,9,1,0,0,0,1,0,0,1,1,1,3,2,3
ENT-008,2026-03-21 14:14:32,SES-6C11F27F879C,192.168.1.108,10.0.0.10,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:17:23,SES-6C11F27F879C,192.168.1.108,10.0.0.9,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:19:16,SES-6C11F27F879C,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:27:02,SES-14D5E2F63586,192.168.1.108,,,,login_success,authentication,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-21 14:27:48,SES-14D5E2F63586,192.168.1.108,10.0.0.13,,,user_activity,detection,info,14,0,447,11,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-21 14:28:46,SES-14D5E2F63586,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:28:51,SES-14D5E2F63586,192.168.1.108,10.0.0.15,,,connection_allowed,network,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:29:27,SES-14D5E2F63586,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:31:10,SES-14D5E2F63586,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:31:33,SES-14D5E2F63586,192.168.1.108,10.0.0.20,,,connection_allowed,network,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:32:21,SES-14D5E2F63586,192.168.1.108,10.0.0.5,,,connection_allowed,network,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 14:33:06,SES-14D5E2F63586,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 14:34:13,SES-14D5E2F63586,192.168.1.108,10.0.0.10,,,connection_allowed,network,low,14,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 15:11:15,SES-6C11F27F879C,192.168.1.108,,,,logout,authentication,low,15,0,447,9,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-21 16:27:02,SES-14D5E2F63586,192.168.1.108,,,,logout,authentication,low,16,0,447,11,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-21 16:42:05,SES-E9FE26DCE767,192.168.1.108,,,,login_success,authentication,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-21 16:42:30,SES-E9FE26DCE767,192.168.1.108,10.0.0.3,,,user_activity,detection,info,16,0,447,10,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-21 16:42:49,SES-E9FE26DCE767,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 16:42:56,SES-E9FE26DCE767,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 16:43:35,SES-E9FE26DCE767,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 16:44:05,SES-E9FE26DCE767,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 16:44:46,SES-E9FE26DCE767,192.168.1.108,10.0.0.17,,,connection_allowed,network,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 16:48:08,SES-E9FE26DCE767,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 16:51:38,SES-E9FE26DCE767,192.168.1.108,10.0.0.17,,,connection_allowed,network,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:08:00,SES-A67AD81BD9D3,192.168.1.108,,,,login_success,authentication,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-21 17:08:02,SES-A67AD81BD9D3,192.168.1.108,10.0.0.14,,,user_activity,detection,info,17,0,447,10,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-21 17:10:47,SES-A67AD81BD9D3,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:11:58,SES-A67AD81BD9D3,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:12:24,SES-A67AD81BD9D3,192.168.1.108,10.0.0.13,,,connection_allowed,network,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:13:07,SES-A67AD81BD9D3,192.168.1.108,10.0.0.3,,,connection_allowed,network,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:14:57,SES-A67AD81BD9D3,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:16:06,SES-A67AD81BD9D3,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:17:49,SES-A67AD81BD9D3,192.168.1.108,10.0.0.3,,,connection_allowed,network,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:36:48,SES-94561FBD0F22,192.168.1.108,,,,login_success,authentication,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-21 17:37:23,SES-94561FBD0F22,192.168.1.108,10.0.0.5,,,user_activity,detection,info,17,0,447,9,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-21 17:40:39,SES-94561FBD0F22,192.168.1.108,10.0.0.11,,,connection_allowed,network,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:41:02,SES-94561FBD0F22,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:41:26,SES-94561FBD0F22,192.168.1.108,10.0.0.3,,,connection_allowed,network,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-21 17:43:33,SES-94561FBD0F22,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:45:59,SES-94561FBD0F22,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 17:46:07,SES-94561FBD0F22,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-21 19:08:00,SES-A67AD81BD9D3,192.168.1.108,,,,logout,authentication,low,19,0,447,10,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-21 19:42:05,SES-E9FE26DCE767,192.168.1.108,,,,logout,authentication,low,19,0,447,10,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-21 21:36:48,SES-94561FBD0F22,192.168.1.108,,,,logout,authentication,low,21,0,447,9,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-22 10:09:13,SES-427250191F26,192.168.1.108,,,,login_success,authentication,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-22 10:09:27,SES-427250191F26,192.168.1.108,10.0.0.6,,,user_activity,detection,info,10,0,447,11,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-22 10:09:39,SES-427250191F26,192.168.1.108,10.0.0.7,,,connection_allowed,network,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 10:10:38,SES-427250191F26,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 10:10:50,SES-427250191F26,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 10:12:08,SES-427250191F26,192.168.1.108,10.0.0.4,,,connection_allowed,network,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 10:15:31,SES-427250191F26,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 10:16:40,SES-427250191F26,192.168.1.108,10.0.0.6,,,connection_allowed,network,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 10:16:49,SES-427250191F26,192.168.1.108,10.0.0.1,,,connection_allowed,network,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 10:18:58,SES-427250191F26,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 11:07:45,SES-F2A0BA817C00,192.168.1.108,,,,login_success,authentication,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-22 11:08:04,SES-F2A0BA817C00,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 11:08:15,SES-F2A0BA817C00,192.168.1.108,10.0.0.7,,,connection_allowed,network,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 11:08:19,SES-F2A0BA817C00,192.168.1.108,10.0.0.17,,,user_activity,detection,info,11,0,447,10,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-22 11:08:43,SES-F2A0BA817C00,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 11:10:06,SES-F2A0BA817C00,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 11:14:37,SES-F2A0BA817C00,192.168.1.108,10.0.0.6,,,connection_allowed,network,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 11:15:12,SES-F2A0BA817C00,192.168.1.108,10.0.0.5,,,connection_allowed,network,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 11:15:22,SES-F2A0BA817C00,192.168.1.108,10.0.0.14,,,connection_allowed,network,low,11,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 13:07:45,SES-F2A0BA817C00,192.168.1.108,,,,logout,authentication,low,13,0,447,10,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-22 13:09:13,SES-427250191F26,192.168.1.108,,,,logout,authentication,low,13,0,447,11,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-22 15:06:19,SES-AE98509D916F,192.168.1.108,,,,login_success,authentication,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-22 15:06:56,SES-AE98509D916F,192.168.1.108,10.0.0.16,,,user_activity,detection,info,15,0,447,14,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-22 15:06:57,SES-AE98509D916F,192.168.1.108,10.0.0.19,,,connection_allowed,network,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 15:08:26,SES-AE98509D916F,192.168.1.108,10.0.0.9,,,connection_allowed,network,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 15:09:34,SES-AE98509D916F,192.168.1.108,,/data/legal/report_2026-03-22.xlsx,,file_access,endpoint,low,15,0,447,14,1,0,0,0,1,0,0,1,1,1,3,2,3
ENT-008,2026-03-22 15:09:42,SES-AE98509D916F,192.168.1.108,,,,process_execution,endpoint,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 15:10:08,SES-AE98509D916F,192.168.1.108,,,,process_execution,endpoint,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 15:11:43,SES-AE98509D916F,192.168.1.108,10.0.0.6,,,connection_allowed,network,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 15:13:23,SES-AE98509D916F,192.168.1.108,,,,process_execution,endpoint,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 15:13:48,SES-AE98509D916F,192.168.1.108,,,,process_execution,endpoint,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 15:15:48,SES-AE98509D916F,192.168.1.108,,,,process_execution,endpoint,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 15:16:06,SES-AE98509D916F,192.168.1.108,10.0.0.1,,,connection_allowed,network,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 15:16:18,SES-AE98509D916F,192.168.1.108,10.0.0.8,,,connection_allowed,network,low,15,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:06:19,SES-AE98509D916F,192.168.1.108,,,,logout,authentication,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-22 16:27:00,SES-BC97FD9318B7,192.168.1.108,,,,login_success,authentication,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-22 16:27:13,SES-BC97FD9318B7,192.168.1.108,10.0.0.1,,,user_activity,detection,info,16,0,447,14,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-22 16:28:21,SES-BC97FD9318B7,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:28:39,SES-BC97FD9318B7,192.168.1.108,10.0.0.12,,,connection_allowed,network,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:28:50,SES-BC97FD9318B7,192.168.1.108,10.0.0.11,,,connection_allowed,network,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:30:25,SES-BC97FD9318B7,192.168.1.108,,/data/legal/report_2026-03-22.xlsx,,file_access,endpoint,low,16,0,447,14,1,0,0,0,1,0,0,1,1,1,3,2,3
ENT-008,2026-03-22 16:30:54,SES-BC97FD9318B7,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:31:54,SES-BC97FD9318B7,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:35:20,SES-BC97FD9318B7,192.168.1.108,10.0.0.6,,,connection_allowed,network,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:35:23,SES-BC97FD9318B7,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:35:40,SES-BC97FD9318B7,192.168.1.108,10.0.0.2,,,connection_allowed,network,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:36:03,SES-BC97FD9318B7,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:36:27,SES-BC97FD9318B7,192.168.1.108,10.0.0.8,,,connection_allowed,network,low,16,0,447,14,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 16:57:09,SES-CC4F17E5D78C,192.168.1.108,,,,login_success,authentication,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-22 16:57:41,SES-CC4F17E5D78C,192.168.1.108,10.0.0.1,,,user_activity,detection,info,16,0,447,10,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-22 16:58:12,SES-CC4F17E5D78C,192.168.1.108,,,,process_execution,endpoint,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 16:59:12,SES-CC4F17E5D78C,192.168.1.108,10.0.0.15,,,connection_allowed,network,low,16,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 17:01:11,SES-CC4F17E5D78C,192.168.1.108,,/data/legal/report_2026-03-22.xlsx,,file_access,endpoint,low,17,0,447,10,1,0,0,0,1,0,0,1,1,1,3,2,3
ENT-008,2026-03-22 17:01:34,SES-CC4F17E5D78C,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 17:04:37,SES-CC4F17E5D78C,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 17:06:21,SES-CC4F17E5D78C,192.168.1.108,,,,process_execution,endpoint,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-22 17:06:28,SES-CC4F17E5D78C,192.168.1.108,10.0.0.13,,,connection_allowed,network,low,17,0,447,10,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-22 17:27:00,SES-BC97FD9318B7,192.168.1.108,,,,logout,authentication,low,17,0,447,14,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-22 19:57:09,SES-CC4F17E5D78C,192.168.1.108,,,,logout,authentication,low,19,0,447,10,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-23 09:26:14,SES-F9E7626F7225,192.168.1.108,,,,login_success,authentication,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-23 09:26:21,SES-F9E7626F7225,192.168.1.108,10.0.0.8,,,connection_allowed,network,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 09:26:34,SES-F9E7626F7225,192.168.1.108,10.0.0.9,,,user_activity,detection,info,9,0,447,11,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-23 09:28:02,SES-F9E7626F7225,192.168.1.108,,,,process_execution,endpoint,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 09:28:21,SES-F9E7626F7225,192.168.1.108,10.0.0.1,,,connection_allowed,network,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 09:29:10,SES-F9E7626F7225,192.168.1.108,,,,process_execution,endpoint,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 09:30:31,SES-F9E7626F7225,192.168.1.108,,,,process_execution,endpoint,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 09:31:05,SES-F9E7626F7225,192.168.1.108,,,,process_execution,endpoint,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 09:32:10,SES-F9E7626F7225,192.168.1.108,,,,process_execution,endpoint,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 09:33:56,SES-F9E7626F7225,192.168.1.108,10.0.0.12,,,connection_allowed,network,low,9,0,447,11,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:23:39,SES-1DF7A55F91AD,192.168.1.108,,,,login_failure,authentication,medium,10,0,447,13,2,0,0,0,0,0,0,1,1,1,3,5,1
ENT-008,2026-03-23 10:24:25,SES-1DF7A55F91AD,192.168.1.108,,,,login_success,authentication,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-23 10:24:26,SES-1DF7A55F91AD,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 10:25:11,SES-1DF7A55F91AD,192.168.1.108,10.0.0.11,,,user_activity,detection,info,10,0,447,13,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-23 10:26:14,SES-F9E7626F7225,192.168.1.108,,,,logout,authentication,low,10,0,447,11,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-23 10:26:42,SES-1DF7A55F91AD,192.168.1.108,10.0.0.5,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:27:28,SES-1DF7A55F91AD,192.168.1.108,10.0.0.15,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:27:42,SES-1DF7A55F91AD,192.168.1.108,10.0.0.14,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:29:13,SES-1DF7A55F91AD,192.168.1.108,10.0.0.6,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:30:40,SES-1DF7A55F91AD,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 10:30:54,SES-1DF7A55F91AD,192.168.1.108,,,,process_execution,endpoint,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 10:31:09,SES-1DF7A55F91AD,192.168.1.108,10.0.0.17,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 10:31:53,SES-1DF7A55F91AD,192.168.1.108,10.0.0.8,,,connection_allowed,network,low,10,0,447,13,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 14:08:49,SES-0565C896AD92,192.168.1.108,,,,login_success,authentication,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-23 14:08:56,SES-0565C896AD92,192.168.1.108,10.0.0.5,,,user_activity,detection,info,14,0,447,9,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-23 14:09:15,SES-0565C896AD92,192.168.1.108,10.0.0.5,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 14:11:34,SES-0565C896AD92,192.168.1.108,10.0.0.16,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 14:12:04,SES-0565C896AD92,192.168.1.108,10.0.0.14,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 14:14:03,SES-0565C896AD92,192.168.1.108,10.0.0.5,,,connection_allowed,network,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-23 14:16:10,SES-0565C896AD92,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 14:16:22,SES-0565C896AD92,192.168.1.108,,,,process_execution,endpoint,low,14,0,447,9,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-23 14:24:25,SES-1DF7A55F91AD,192.168.1.108,,,,logout,authentication,low,14,0,447,13,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-23 16:08:49,SES-0565C896AD92,192.168.1.108,,,,logout,authentication,low,16,0,447,9,1,0,0,0,0,0,0,1,1,1,3,7,1
ENT-008,2026-03-24 11:09:36,SES-B2998FFB6700,192.168.1.108,,,,login_success,authentication,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,6,1
ENT-008,2026-03-24 11:10:03,SES-B2998FFB6700,192.168.1.108,10.0.0.11,,,user_activity,detection,info,11,0,447,12,0,0,0,0,0,0,0,1,1,1,3,18,2
ENT-008,2026-03-24 11:10:53,SES-B2998FFB6700,192.168.1.108,10.0.0.10,,,connection_allowed,network,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-24 11:12:21,SES-B2998FFB6700,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-24 11:12:40,SES-B2998FFB6700,192.168.1.108,10.0.0.15,,,connection_allowed,network,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-24 11:14:09,SES-B2998FFB6700,192.168.1.108,10.0.0.14,,,connection_allowed,network,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-24 11:15:15,SES-B2998FFB6700,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,12,3
ENT-008,2026-03-24 11:15:48,SES-B2998FFB6700,192.168.1.108,10.0.0.8,,,connection_allowed,network,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,1,4
ENT-008,2026-03-24 11:17:06,SES-B2998FFB6700,192.168.1.108,,,,process_execution,endpoint,low,11,0,447,12,1,0,0,0,0,0,0,1,1,1,3,12,3
